Site,Point_ID,Lat,Lon,Max_Speed,Street_Name,Angle,Distance to Flood,Adjacent Bus Station,Direct Solar Exposure,Glare,wall,building,sky,tree,road,sidewalk,earth,plant,car,fence,signboard,streetlight,grass,railing,van,person,column,skyscraper,awning,minibike,mountain,ashcan,chair,ceiling,bridge,bicycle,fountain,sculpture,windowpane,booth,water,sofa,bulletin board,desk,lamp,pier,Unnamed: 31,Unnamed: 32
WestEnd,WestEnd-66,-27.48051,152.997905,60,Coronation Drive,31.280826,22,2,,,0.002211,0.243488,0.355148,0.23632,0.402457,0.010547,0.0,0.019605,0.063816,0.001273,0.000191,0.001133,0.032199,0.001957,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-67,-27.4807,152.997773,60,Coronation Drive,31.280826,15,2,,,0.003074,0.352562,0.226199,0.294297,0.375117,0.047293,0.0,0.006832,0.082781,0.017266,0.001113,0.00141,0.01552,0.003195,0.002625,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-68,-27.480898,152.997641,60,Coronation Drive,31.280826,15,2,,,0.0,0.411746,0.079012,0.077156,0.385133,0.023484,0.0,0.002113,0.020469,0.0,0.000566,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-69,-27.481088,152.99751,60,Coronation Drive,31.280826,14,0,,,0.000461,0.279859,0.296234,0.141488,0.394648,0.038535,5.9e-05,0.008734,0.033035,0.043637,0.00423,0.00407,0.001266,0.0,0.0,0.000176,0.0,0.022414,0.0,0.0,0.0,0.001742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-70,-27.481278,152.997378,60,Coronation Drive,31.280826,12,0,,,0.004801,0.22775,0.233457,0.010086,0.387258,0.015062,0.0,0.000676,0.020547,0.001559,0.000152,0.0,0.0,0.0,0.001777,0.002801,0.0,0.059109,0.0,0.015301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-71,-27.481476,152.997247,60,Coronation Drive,28.425793,17,0,,,0.014637,0.25023,0.197656,0.264281,0.361094,0.035738,0.0,0.03857,0.061965,0.000473,0.001277,0.0,0.025168,0.0,0.0,0.005375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001367,0.0,0.0,0.0,0.0,0.0,0.026539,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-72,-27.481675,152.997125,60,Coronation Drive,28.304864,12,0,,,0.000141,0.425703,0.096105,0.344797,0.335008,0.063129,0.0,0.017188,0.163312,0.001953,0.014922,0.000949,0.000281,0.0,0.0,0.001379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023297,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-73,-27.481873,152.997014,60,Coronation Drive,26.372759,12,0,,,0.018133,0.199992,0.068762,0.388688,0.326723,0.115117,0.0,0.04625,0.058391,1.6e-05,0.001086,0.000297,0.006156,0.0,0.001699,0.000246,0.0,0.0,0.00059,0.0,0.0,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016828,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-74,-27.482072,152.996892,60,Coronation Drive,26.372759,8,0,,,0.000359,0.378125,0.177742,0.28848,0.314797,0.077781,0.0,0.019609,0.068965,0.0,0.001098,0.001914,0.001934,0.0,0.0,0.007309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-75,-27.48228,152.996781,60,Coronation Drive,26.372759,2,0,,,0.005641,0.296348,0.140387,0.287539,0.365812,0.09575,0.0,0.031113,0.074793,0.003074,0.000738,0.000738,0.005977,0.001141,0.0,0.000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008824,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-76,-27.469487,153.009798,60,Coronation Drive,49.390104,25,1,,,0.124215,0.453434,0.183312,0.107074,0.389789,0.069582,0.0,0.0,0.016473,0.0,0.001969,0.001887,0.0,2e-05,0.0,0.001707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-77,-27.469631,153.009615,60,Coronation Drive,49.390104,22,1,,,0.161062,0.448805,0.27925,0.122402,0.424336,0.03693,0.021055,0.006016,0.011203,0.000566,0.01682,0.000957,0.0,0.010723,0.0,0.002633,0.0,0.0,0.0,0.0,0.0,0.000531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-78,-27.469785,153.009423,60,Coronation Drive,48.324673,19,1,,,0.163969,0.505812,0.284477,0.129367,0.383102,0.053703,0.0,0.020586,0.015578,0.010984,0.004125,8.2e-05,0.0,0.0,0.0,0.003188,0.0,0.0,0.0,0.0,0.0,0.000816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-79,-27.469929,153.009231,60,Coronation Drive,48.324673,20,0,,,0.018793,0.443219,0.291125,0.175434,0.39,0.048969,0.002922,0.010223,0.023953,0.010855,0.001621,0.000934,0.008316,0.0,0.0,0.000113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-80,-27.470083,153.009039,60,Coronation Drive,48.324673,18,0,,,0.007375,0.320594,0.282883,0.183746,0.383094,0.082145,0.002902,0.007223,0.016,0.013781,0.019242,0.006742,0.00193,0.0,0.0355,0.000691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001203,0.002203,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-81,-27.470218,153.008836,60,Coronation Drive,55.405553,19,0,,,0.01066,0.376629,0.290316,0.168754,0.383875,0.046859,0.0,0.006773,0.124316,0.011402,0.003375,0.0,0.0,3.1e-05,0.0,0.001047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-82,-27.479707,152.99833,60,Coronation Drive,-143.996276,12,2,,,0.021035,0.453949,0.162383,0.324883,0.407945,0.082973,3.1e-05,0.001852,0.008281,0.001641,0.005062,0.000191,0.025363,0.0,0.0,0.000168,0.0,0.0,0.0,0.0,0.0,0.006078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-83,-27.47624,153.002055,60,Coronation Drive,45.781877,17,0,,,0.010133,0.427137,0.198016,0.22227,0.338328,0.07509,0.003613,0.009934,0.042773,0.0,0.010105,1.2e-05,0.0,0.031855,0.075254,0.0,0.0,0.021957,0.0,0.0,0.003074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006277,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-84,-27.476394,153.001873,60,Coronation Drive,45.781877,18,0,,,1.2e-05,0.454465,0.222641,0.252609,0.371523,0.082863,0.008559,0.008691,0.01107,0.0,4.3e-05,0.00016,1.6e-05,0.014559,0.0,0.005441,0.0,0.0,0.000242,0.0,0.0,0.000605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-85,-27.476556,153.00169,60,Coronation Drive,45.781877,18,0,,,0.000223,0.431215,0.161418,0.282258,0.393371,0.03123,0.007543,0.005723,0.010992,0.015516,0.0,0.0,0.0,0.011938,0.0,0.000211,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-86,-27.476719,153.001508,60,Coronation Drive,44.027054,15,0,,,0.003938,0.417141,0.127043,0.306441,0.351492,0.104102,0.017043,0.031016,0.006539,0.01332,9.4e-05,0.000164,0.0,0.000379,0.0,0.001613,0.0,0.002297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002621,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-87,-27.476881,153.001336,60,Coronation Drive,44.027054,16,0,,,0.0,0.289457,0.13868,0.362324,0.382977,0.076715,0.007059,0.003895,0.037227,0.024902,0.005254,0.0,5.9e-05,0.0,0.0,0.003008,0.0,0.0,0.0,0.004078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-88,-27.477044,153.001164,60,Coronation Drive,44.027054,16,0,,,0.0,0.281719,0.030309,0.223535,0.392082,0.024629,0.0,0.0,0.01248,0.0,0.0,0.001465,0.0,0.0,0.0,0.01493,0.0,0.0,0.001352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-89,-27.477206,153.000982,60,Coronation Drive,44.027054,15,0,,,0.001527,0.49193,0.134238,0.335125,0.400297,0.000555,0.015277,0.002305,0.131965,0.004449,0.122316,0.0,0.013824,0.018391,0.0,0.006961,0.0,0.0,0.0,0.004105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-90,-27.477369,153.00081,60,Coronation Drive,44.027054,13,1,,,0.0,0.269168,0.139055,0.386203,0.418906,0.096637,0.000383,0.011988,0.014797,0.011832,0.00107,0.0,0.001547,0.001715,0.0,0.001727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001371,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-91,-27.477531,153.000638,60,Coronation Drive,45.094376,12,1,,,0.0,0.43143,0.249125,0.285109,0.404598,0.034164,0.003371,0.0,0.005961,0.010832,0.0,0.000352,0.001055,0.021746,0.0,0.001223,0.0,0.004312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-92,-27.477685,153.000456,60,Coronation Drive,45.094376,13,1,,,0.0,0.392652,0.039535,0.15268,0.280082,0.095297,0.0,0.0,0.0045,0.0,0.007207,0.0,0.0,0.0,0.0,0.000223,0.0,0.014922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-93,-27.477856,153.000283,60,Coronation Drive,42.778728,11,1,,,0.000207,0.502781,0.147805,0.263891,0.342594,0.012188,0.000242,0.019879,0.086609,0.004594,9e-05,0.000195,0.009758,0.0,0.048285,0.004133,0.0,0.008559,0.003703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-94,-27.478019,153.000111,60,Coronation Drive,42.778728,11,1,,,0.005492,0.422457,0.147328,0.310336,0.376316,0.045816,0.002645,0.002043,0.037297,7.8e-05,0.011902,0.002961,0.015625,0.000484,0.0,0.000145,0.0,0.055035,0.001711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2e-05,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-95,-27.478181,152.999939,60,Coronation Drive,42.778728,12,1,,,0.007719,0.39457,0.186992,0.266738,0.369973,0.022172,0.009738,0.01498,0.053094,0.016594,0.00248,0.0,0.000996,0.003102,0.0,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00309,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-96,-27.478353,152.999767,60,Coronation Drive,42.778728,15,1,,,0.0,0.314066,0.0,0.224504,0.219012,0.012973,0.0,0.021117,0.078434,0.0,0.000766,0.0,0.0,0.020062,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-97,-27.478515,152.999595,60,Coronation Drive,40.407748,17,1,,,0.0,0.486457,0.17918,0.201441,0.394059,0.035844,0.0,0.0,0.021414,0.00225,0.0,0.001445,0.020824,0.0,0.0,0.00634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-98,-27.478452,152.999494,60,Coronation Drive,-136.901427,29,1,,,0.04748,0.422348,0.122523,0.321535,0.39198,0.103203,0.011254,0.008203,0.039508,0.003746,0.05866,0.0,0.009055,0.017055,0.0,0.000293,0.002508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-99,-27.478289,152.999666,60,Coronation Drive,-137.708559,27,1,,,6.6e-05,0.449266,0.19141,0.333277,0.379473,0.067777,0.00793,0.016836,0.040164,0.000773,0.008875,0.000656,0.004336,6.6e-05,0.0,0.004309,0.0,0.0,0.0,0.0,0.0,0.000219,0.0,0.0,0.0,0.000383,0.0,0.0,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-100,-27.478118,152.999838,60,Coronation Drive,-137.708559,23,1,,,0.003238,0.189234,0.161742,0.282754,0.40907,0.049844,0.000504,0.002027,0.067688,0.004719,0.00718,0.000223,0.008938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-101,-27.477955,153.00001,60,Coronation Drive,-137.708559,23,1,,,0.005883,0.213344,0.20032,0.259309,0.48498,0.017176,0.0,0.008645,0.07618,0.001992,0.004086,0.00216,0.016883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003594,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-102,-27.477784,153.000182,60,Coronation Drive,-135.419337,24,1,,,0.0,0.181328,0.211789,0.252457,0.443305,0.077441,8e-06,0.006375,0.027012,0.009785,0.005051,0.000867,6.6e-05,0.0,0.0,0.00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-103,-27.47763,153.000354,60,Coronation Drive,-135.419337,24,1,,,0.008156,0.286941,0.252277,0.191797,0.447852,0.076969,0.0,0.021434,0.033723,0.006043,0.00332,0.000625,0.009527,0.003836,0.0,0.002348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003184,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-104,-27.477468,153.000536,60,Coronation Drive,-135.419337,24,1,,,0.0,0.322148,0.21818,0.261738,0.388871,0.015062,0.0,0.003785,0.009445,0.0,0.008641,5.1e-05,0.006023,0.019148,0.0,0.0,0.0,0.027953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-105,-27.477305,153.000709,60,Coronation Drive,-135.956186,26,1,,,0.010551,0.337262,0.292195,0.182211,0.331691,0.069844,0.0,0.001168,0.089762,0.010641,0.000125,0.0,0.00666,0.005453,0.0,0.004383,0.0,0.0,0.0,0.0,0.0,0.006094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-106,-27.477143,153.000891,60,Coronation Drive,-135.956186,26,0,,,0.000188,0.380543,0.297078,0.177605,0.382746,0.035297,0.0,0.00802,0.028367,0.014609,0.003582,0.000672,0.006414,0.008891,0.0,0.011629,0.0,0.0,0.0,0.0,0.0,0.001074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009852,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-107,-27.47698,153.001063,60,Coronation Drive,-135.956186,27,0,,,0.002961,0.295094,0.160945,0.342207,0.423922,0.050059,0.01118,0.001754,0.00682,0.021758,0.01868,0.00032,0.001758,0.006848,0.0,0.003363,0.0,0.0,0.0,0.0,0.0,0.000406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-108,-27.476818,153.001235,60,Coronation Drive,-135.956186,27,0,,,0.0,0.499539,0.16632,0.34173,0.376848,0.057469,0.001,0.029086,0.082254,0.000109,0.013484,0.003801,0.003676,0.003453,0.0,0.009008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007348,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-109,-27.476655,153.001417,60,Coronation Drive,-135.657709,26,0,,,0.026469,0.449133,0.217707,0.257797,0.386848,0.100258,0.0,0.012391,0.008277,0.00084,5.1e-05,0.000637,0.00034,0.0355,0.0,0.019988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-110,-27.476493,153.001589,60,Coronation Drive,-135.657709,30,0,,,0.005758,0.309656,0.171344,0.342609,0.383648,0.116723,0.005379,0.00102,0.002477,0.0,0.012512,0.0,0.006969,0.012406,0.0,0.00257,0.0,0.0,0.0,0.0,0.0,0.000988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-111,-27.476339,153.001771,60,Coronation Drive,-134.655652,29,0,,,0.0,0.412184,0.046629,0.12884,0.245742,0.113148,0.0,0.0,0.028938,0.0,0.008617,9.4e-05,0.0,0.0,9.8e-05,0.011715,0.0,0.0,0.002727,0.000207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00109,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-112,-27.476177,153.001954,60,Coronation Drive,-134.655652,30,0,,,0.020762,0.395922,0.188152,0.278324,0.307746,0.083512,0.0,0.016934,0.091531,0.006559,8e-06,0.001441,0.001039,0.045258,0.0,0.001023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-113,-27.476023,153.002136,60,Coronation Drive,-134.655652,26,0,,,0.0,0.345504,0.21266,0.244098,0.343477,0.061551,0.000758,0.008375,0.109875,0.0,0.0,0.0,0.001535,0.026031,0.0,0.00266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-114,-27.475861,153.002308,60,Coronation Drive,-134.611939,27,0,,,0.02423,0.401117,0.166637,0.268824,0.405023,0.014258,0.0,0.012512,0.009523,0.0,0.004223,0.000383,0.001676,0.063547,0.0,0.007773,0.0,0.0,0.0,0.002469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-115,-27.475698,153.00249,60,Coronation Drive,-134.611939,30,1,,,0.005113,0.320758,0.210914,0.255309,0.347164,0.05298,0.000191,0.006637,0.011426,0.0,0.000723,0.0,0.000969,0.01982,0.0,0.001637,0.0,0.0,0.0,0.0,0.0,0.002262,0.0,0.0,0.050711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-116,-27.475545,153.002672,60,Coronation Drive,-136.143008,27,2,,,0.020234,0.271223,0.149012,0.304465,0.342566,0.045293,0.051883,0.002262,0.012043,0.0,0.0,0.0,0.001227,0.023137,1.2e-05,0.000449,0.0,0.0,0.0,0.0,0.0,0.001332,0.0,0.0,0.0,0.004266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-117,-27.475382,153.002844,60,Coronation Drive,-136.143008,30,2,,,0.00593,0.280477,0.196539,0.246469,0.394512,0.071574,0.0005,0.008023,0.012293,0.00027,0.000141,0.0,0.0,0.021711,0.000457,0.0,0.0,0.0,0.0,0.0,0.0,0.001367,0.0,0.0,0.0,5.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-118,-27.472818,153.005688,60,Coronation Drive,48.536303,14,0,,,0.010711,0.088539,0.327133,0.156629,0.369223,0.003645,0.0,0.011098,0.021801,0.001922,7e-05,0.000434,0.0,0.008797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-119,-27.47308,153.005344,60,Coronation Drive,50.699707,14,1,,,0.00052,0.044398,0.340129,0.139293,0.398922,0.021348,0.0,0.001305,0.015656,0.005531,0.0,0.001367,0.00159,0.017621,0.0,0.001465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.010016,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-120,-27.473216,153.005152,60,Coronation Drive,49.88341,17,1,,,0.000207,0.026141,0.364254,0.152508,0.398668,0.006449,0.001277,0.003645,0.005836,0.004098,0.0,0.000207,0.01166,0.024465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.040168,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-121,-27.473369,153.00496,60,Coronation Drive,48.450003,15,1,,,0.0,0.029809,0.284078,0.206605,0.340863,0.043559,0.001457,0.00366,0.040449,0.003137,0.002949,0.001594,0.000586,0.039926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-122,-27.473523,153.004778,60,Coronation Drive,46.433587,12,1,,,5.5e-05,0.029523,0.223121,0.289656,0.360422,0.009836,0.0,0.002559,0.048305,0.008191,0.001273,7.4e-05,0.003773,0.023129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.010836,0.0,0.0,,
WestEnd,WestEnd-123,-27.473685,153.004595,60,Coronation Drive,43.687005,12,1,,,3.5e-05,0.079941,0.215219,0.238668,0.34327,0.014836,0.0,0.011332,0.057254,0.011336,0.0,0.0,3.1e-05,0.028078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-124,-27.473848,153.004423,60,Coronation Drive,41.466604,14,1,,,0.0,0.048164,0.215266,0.28991,0.351656,0.000977,0.003496,0.003926,0.053426,0.010566,0.0,0.0,0.003523,0.017625,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-125,-27.474019,153.004261,60,Coronation Drive,41.466604,13,1,,,1.2e-05,0.078926,0.201676,0.244938,0.3515,0.009613,0.008078,0.009352,0.063031,0.013648,0.001,0.0,0.0,0.018227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-126,-27.473116,153.005101,60,Coronation Drive,-128.247981,28,1,,,0.0,0.026871,0.168613,0.336414,0.249781,0.114113,8.6e-05,0.0,0.002836,0.003887,0.011211,0.001074,0.067402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-127,-27.468864,153.010304,60,Coronation Drive,-123.364009,13,1,,,0.003523,0.185641,0.200777,0.054066,0.080809,0.101113,0.000273,0.038605,0.023316,0.056438,0.0,0.000246,0.222992,0.003566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013453,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-128,-27.468737,153.010516,60,Coronation Drive,-123.076139,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-129,-27.46862,153.010729,60,Coronation Drive,-120.677099,2,0,,,0.005801,0.073785,0.194035,0.188773,0.241805,0.002066,0.030379,0.169602,0.039625,0.001309,0.000504,8e-06,0.0,0.0,0.003191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028422,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-130,-27.468503,153.010951,60,Coronation Drive,-120.125222,16,0,,,0.001293,0.138562,0.097945,0.14868,0.249406,0.16332,0.002652,0.022582,0.009414,0.000602,0.002426,0.000938,0.000988,0.0,0.0,0.0,0.006492,0.0,0.0,0.0,0.020277,0.0,0.0,0.000195,0.122453,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-131,-27.482415,152.99671,60,Coronation Drive,24.291636,3,0,,,3.5e-05,0.156637,0.03575,0.364164,0.295602,0.011957,0.0,0.025023,0.100383,0.003746,0.000398,0.001328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
WestEnd,WestEnd-132,-27.482623,152.996599,60,Coronation Drive,25.657796,7,0,,,0.000199,0.150895,0.185734,0.198,0.36741,0.021895,0.0,0.012918,0.045582,0.000676,0.005926,0.002375,0.000543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002039,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
